Interval Beginning (EST),kWh
6/6/2022 10:15,5324.4
6/6/2022 10:30,2948.4
6/6/2022 10:45,5162.4
6/6/2022 11:00,4860
6/6/2022 11:15,4708.8
6/6/2022 11:30,2440.8
6/6/2022 11:45,2408.4
6/6/2022 12:00,1965.6
6/6/2022 12:15,1933.2
6/6/2022 12:30,2883.6
6/6/2022 12:45,5810.4
6/6/2022 13:00,5788.8
6/6/2022 13:15,3391.2
6/6/2022 13:30,5335.2
6/6/2022 13:45,6210
6/6/2022 14:00,4590
6/6/2022 14:15,5680.8
6/6/2022 14:30,5302.8
6/6/2022 14:45,4417.2
6/6/2022 15:00,2170.8
6/6/2022 15:15,2160
6/6/2022 15:30,2203.2
6/6/2022 15:45,2991.6
6/6/2022 16:00,5864.4
6/6/2022 16:15,6123.6
6/6/2022 16:30,4590
6/6/2022 16:45,3153.6
6/6/2022 17:00,1674
6/6/2022 17:15,2214
6/6/2022 17:30,5616
6/6/2022 17:45,5626.8
6/6/2022 18:00,4244.4
6/6/2022 18:15,4557.6
6/6/2022 18:30,3261.6
6/6/2022 18:45,2538
6/6/2022 19:00,1630.8
6/6/2022 19:15,1587.6
6/6/2022 19:30,5054.4
6/6/2022 19:45,5713.2
6/6/2022 20:00,4114.8
6/6/2022 20:15,1479.6
6/6/2022 20:30,4784.4
6/6/2022 20:45,5551.2
6/6/2022 21:00,4903.2
6/6/2022 21:15,1425.6
6/6/2022 21:30,1458
6/6/2022 21:45,1468.8
6/6/2022 22:00,1512
6/6/2022 22:15,1555.2
6/6/2022 22:30,1555.2
6/6/2022 22:45,1512
6/6/2022 23:00,1998
6/6/2022 23:15,5907.6
6/6/2022 23:30,3088.8
6/6/2022 23:45,1630.8
6/7/2022 0:00,1652.4
6/7/2022 0:15,4946.4
6/7/2022 0:30,6177.6
6/7/2022 0:45,5043.6
6/7/2022 1:00,2786.4
6/7/2022 1:15,6156
6/7/2022 1:30,5810.4
6/7/2022 1:45,5594.4
6/7/2022 2:00,4352.4
6/7/2022 2:15,3888
6/7/2022 2:30,2678.4
6/7/2022 2:45,1857.6
6/7/2022 3:00,1771.2
6/7/2022 3:15,1728
6/7/2022 3:30,1695.6
6/7/2022 3:45,2872.8
6/7/2022 4:00,5756.4
6/7/2022 4:15,5983.2
6/7/2022 4:30,3898.8
6/7/2022 4:45,4492.8
6/7/2022 5:00,1814.4
6/7/2022 5:15,3175.2
6/7/2022 5:30,5216.4
6/7/2022 5:45,3456
6/7/2022 6:00,5130
6/7/2022 6:15,2656.8
6/7/2022 6:30,2430
6/7/2022 6:45,4752
6/7/2022 7:00,2289.6
6/7/2022 7:15,1652.4
6/7/2022 7:30,1663.2
6/7/2022 7:45,3736.8
6/7/2022 8:00,5356.8
6/7/2022 8:15,3466.8
6/7/2022 8:30,5097.6
6/7/2022 8:45,1652.4
6/7/2022 9:00,1598.4
6/7/2022 9:15,3423.6
6/7/2022 9:30,4795.2
6/7/2022 9:45,4644
6/7/2022 10:00,5810.4
6/7/2022 10:15,2203.2
6/7/2022 10:30,4579.2
6/7/2022 10:45,1728
6/7/2022 11:00,1803.6
6/7/2022 11:15,1922.4
6/7/2022 11:30,1976.4
6/7/2022 11:45,4978.8
6/7/2022 12:00,5626.8
6/7/2022 12:15,2948.4
6/7/2022 12:30,2127.6
6/7/2022 12:45,2008.8
6/7/2022 13:00,1965.6
6/7/2022 13:15,2019.6
6/7/2022 13:30,2851.2
6/7/2022 13:45,2818.8
6/7/2022 14:00,2257.2
6/7/2022 14:15,3272.4
6/7/2022 14:30,4050
6/7/2022 14:45,2775.6
6/7/2022 15:00,3931.2
6/7/2022 15:15,3315.6
6/7/2022 15:30,2235.6
6/7/2022 15:45,4449.6
6/7/2022 16:00,4082.4
6/7/2022 16:15,5227.2
6/7/2022 16:30,4125.6
6/7/2022 16:45,3456
6/7/2022 17:00,1630.8
6/7/2022 17:15,1490.4
6/7/2022 17:30,2700
6/7/2022 17:45,5637.6
6/7/2022 18:00,2581.2
6/7/2022 18:15,1641.6
6/7/2022 18:30,3056.4
6/7/2022 18:45,5184
6/7/2022 19:00,3207.6
6/7/2022 19:15,1533.6
6/7/2022 19:30,1436.4
6/7/2022 19:45,1555.2
6/7/2022 20:00,1512
6/7/2022 20:15,1706.4
6/7/2022 20:30,5421.6
6/7/2022 20:45,5389.2
6/7/2022 21:00,4006.8
6/7/2022 21:15,1566
6/7/2022 21:30,5745.6
6/7/2022 21:45,5616
6/7/2022 22:00,5356.8
6/7/2022 22:15,3618
6/7/2022 22:30,5356.8
6/7/2022 22:45,4611.6
6/7/2022 23:00,1576.8
6/7/2022 23:15,1587.6
6/7/2022 23:30,1695.6
6/7/2022 23:45,1738.8
6/8/2022 0:00,1674
6/8/2022 0:15,1609.2
6/8/2022 0:30,1641.6
6/8/2022 0:45,4579.2
6/8/2022 1:00,5810.4
6/8/2022 1:15,4989.6
6/8/2022 1:30,4924.8
6/8/2022 1:45,5972.4
6/8/2022 2:00,5551.2
6/8/2022 2:15,5583.6
6/8/2022 2:30,5626.8
6/8/2022 2:45,5540.4
6/8/2022 3:00,2872.8
6/8/2022 3:15,1533.6
6/8/2022 3:30,1404
6/8/2022 3:45,1436.4
6/8/2022 4:00,4525.2
6/8/2022 4:15,5724
6/8/2022 4:30,1879.2
6/8/2022 4:45,1706.4
6/8/2022 5:00,1706.4
6/8/2022 5:15,1814.4
6/8/2022 5:30,2818.8
6/8/2022 5:45,4590
6/8/2022 6:00,1987.2
6/8/2022 6:15,2062.8
6/8/2022 6:30,3499.2
6/8/2022 6:45,5875.2
6/8/2022 7:00,3726
6/8/2022 7:15,2505.6
6/8/2022 7:30,5832
6/8/2022 7:45,1954.8
6/8/2022 8:00,1846.8
6/8/2022 8:15,1792.8
6/8/2022 8:30,1760.4
6/8/2022 8:45,1674
6/8/2022 9:00,1630.8
6/8/2022 9:15,1706.4
6/8/2022 9:30,1738.8
6/8/2022 9:45,1717.2
6/8/2022 10:00,1684.8
6/8/2022 10:15,1749.6
6/8/2022 10:30,1803.6
6/8/2022 10:45,3164.4
6/8/2022 11:00,5540.4
6/8/2022 11:15,3974.4
6/8/2022 11:30,3520.8
6/8/2022 11:45,4827.6
6/8/2022 12:00,3056.4
6/8/2022 12:15,2084.4
6/8/2022 12:30,1749.6
6/8/2022 12:45,1641.6
6/8/2022 13:00,1544.4
6/8/2022 13:15,3088.8
6/8/2022 13:30,5702.4
6/8/2022 13:45,5562
6/8/2022 14:00,1522.8
6/8/2022 14:15,4654.8
6/8/2022 14:30,5540.4
6/8/2022 14:45,2840.4
6/8/2022 15:00,5497.2
6/8/2022 15:15,4136.4
6/8/2022 15:30,4147.2
6/8/2022 15:45,3088.8
6/8/2022 16:00,4914
6/8/2022 16:15,2149.2
6/8/2022 16:30,2354.4
6/8/2022 16:45,1263.6
6/8/2022 17:00,1263.6
6/8/2022 17:15,1285.2
6/8/2022 17:30,1263.6
6/8/2022 17:45,1522.8
6/8/2022 18:00,5076
6/8/2022 18:15,5421.6
6/8/2022 18:30,3812.4
6/8/2022 18:45,5810.4
6/8/2022 19:00,3855.6
6/8/2022 19:15,2775.6
6/8/2022 19:30,4104
6/8/2022 19:45,5389.2
6/8/2022 20:00,5259.6
6/8/2022 20:15,4363.2
6/8/2022 20:30,1695.6
6/8/2022 20:45,3942
6/8/2022 21:00,1771.2
6/8/2022 21:15,1663.2
6/8/2022 21:30,3358.8
6/8/2022 21:45,2786.4
6/8/2022 22:00,3164.4
6/8/2022 22:15,1652.4
6/8/2022 22:30,1576.8
6/8/2022 22:45,2062.8
6/8/2022 23:00,5216.4
6/8/2022 23:15,3099.6
6/8/2022 23:30,2926.8
6/8/2022 23:45,5518.8
6/9/2022 0:00,5713.2
6/9/2022 0:15,5799.6
6/9/2022 0:30,5853.6
6/9/2022 0:45,5961.6
6/9/2022 1:00,4719.6
6/9/2022 1:15,1652.4
6/9/2022 1:30,1620
6/9/2022 1:45,1620
6/9/2022 2:00,4298.4
6/9/2022 2:15,4762.8
6/9/2022 2:30,2430
6/9/2022 2:45,1566
6/9/2022 3:00,1555.2
6/9/2022 3:15,1641.6
6/9/2022 3:30,1706.4
6/9/2022 3:45,1749.6
6/9/2022 4:00,4773.6
6/9/2022 4:15,6048
6/9/2022 4:30,3682.8
6/9/2022 4:45,6037.2
6/9/2022 5:00,5832
6/9/2022 5:15,5216.4
6/9/2022 5:30,5605.2
6/9/2022 5:45,3520.8
6/9/2022 6:00,2030.4
6/9/2022 6:15,1792.8
6/9/2022 6:30,1663.2
6/9/2022 6:45,1609.2
6/9/2022 7:00,1674
6/9/2022 7:15,1814.4
6/9/2022 7:30,1803.6
6/9/2022 7:45,1717.2
6/9/2022 8:00,1522.8
6/9/2022 8:15,1749.6
6/9/2022 8:30,5043.6
6/9/2022 8:45,5508
6/9/2022 9:00,1922.4
6/9/2022 9:15,2602.8
6/9/2022 9:30,5745.6
6/9/2022 9:45,5356.8
6/9/2022 10:00,4590
6/9/2022 10:15,5065.2
6/9/2022 10:30,5194.8
6/9/2022 10:45,3931.2
6/9/2022 11:00,2084.4
6/9/2022 11:15,1706.4
6/9/2022 11:30,2030.4
6/9/2022 11:45,3531.6
6/9/2022 12:00,5680.8
6/9/2022 12:15,5788.8
6/9/2022 12:30,1857.6
6/9/2022 12:45,2689.2
6/9/2022 13:00,5886
6/9/2022 13:15,4795.2
6/9/2022 13:30,5572.8
6/9/2022 13:45,3963.6
6/9/2022 14:00,1846.8
6/9/2022 14:15,1868.4
6/9/2022 14:30,5421.6
6/9/2022 14:45,3661.2
6/9/2022 15:00,2052
6/9/2022 15:15,2008.8
6/9/2022 15:30,2030.4
6/9/2022 15:45,1998
6/9/2022 16:00,2494.8
6/9/2022 16:15,5454
6/9/2022 16:30,5518.8
6/9/2022 16:45,3661.2
6/9/2022 17:00,1674
6/9/2022 17:15,1630.8
6/9/2022 17:30,2246.4
6/9/2022 17:45,1965.6
6/9/2022 18:00,3078
6/9/2022 18:15,2084.4
6/9/2022 18:30,2041.2
6/9/2022 18:45,3121.2
6/9/2022 19:00,5713.2
6/9/2022 19:15,5313.6
6/9/2022 19:30,3585.6
6/9/2022 19:45,5119.2
6/9/2022 20:00,4266
6/9/2022 20:15,2602.8
6/9/2022 20:30,1911.6
6/9/2022 20:45,1846.8
6/9/2022 21:00,2008.8
6/9/2022 21:15,5616
6/9/2022 21:30,5842.8
6/9/2022 21:45,3542.4
6/9/2022 22:00,1555.2
6/9/2022 22:15,1544.4
6/9/2022 22:30,2041.2
6/9/2022 22:45,3499.2
6/9/2022 23:00,5562
6/9/2022 23:15,5335.2
6/9/2022 23:30,4622.4
6/9/2022 23:45,4600.8
6/10/2022 0:00,3034.8
6/10/2022 0:15,2376
6/10/2022 0:30,1965.6
6/10/2022 0:45,1717.2
6/10/2022 1:00,1695.6
6/10/2022 1:15,1609.2
6/10/2022 1:30,2095.2
6/10/2022 1:45,5637.6
6/10/2022 2:00,5886
6/10/2022 2:15,2538
6/10/2022 2:30,5583.6
6/10/2022 2:45,5464.8
6/10/2022 3:00,5292
6/10/2022 3:15,3283.2
6/10/2022 3:30,4179.6
6/10/2022 3:45,4644
6/10/2022 4:00,1684.8
6/10/2022 4:15,1760.4
6/10/2022 4:30,1846.8
6/10/2022 4:45,3607.2
6/10/2022 5:00,3466.8
6/10/2022 5:15,6285.6
6/10/2022 5:30,4212
6/10/2022 5:45,1911.6
6/10/2022 6:00,1911.6
6/10/2022 6:15,5475.6
6/10/2022 6:30,5680.8
6/10/2022 6:45,5702.4
6/10/2022 7:00,1868.4
6/10/2022 7:15,1846.8
6/10/2022 7:30,1825.2
6/10/2022 7:45,1792.8
6/10/2022 8:00,1760.4
6/10/2022 8:15,1684.8
6/10/2022 8:30,3369.6
6/10/2022 8:45,4438.8
6/10/2022 9:00,4816.8
6/10/2022 9:15,3715.2
6/10/2022 9:30,2408.4
6/10/2022 9:45,3229.2
6/10/2022 10:00,1976.4
6/10/2022 10:15,1663.2
6/10/2022 10:30,3358.8
6/10/2022 10:45,4190.4
6/10/2022 11:00,5529.6
6/10/2022 11:15,1533.6
6/10/2022 11:30,1436.4
6/10/2022 11:45,4374
6/10/2022 12:00,5691.6
6/10/2022 12:15,5097.6
6/10/2022 12:30,4914
6/10/2022 12:45,3056.4
6/10/2022 13:00,3650.4
6/10/2022 13:15,2775.6
6/10/2022 13:30,1501.2
6/10/2022 13:45,1490.4
6/10/2022 14:00,1674
6/10/2022 14:15,3013.2
6/10/2022 14:30,5540.4
6/10/2022 14:45,5734.8
6/10/2022 15:00,2408.4
6/10/2022 15:15,1609.2
6/10/2022 15:30,1479.6
6/10/2022 15:45,1479.6
6/10/2022 16:00,1501.2
6/10/2022 16:15,1501.2
6/10/2022 16:30,1620
6/10/2022 16:45,2862
6/10/2022 17:00,5464.8
6/10/2022 17:15,5151.6
6/10/2022 17:30,5086.8
6/10/2022 17:45,3380.4
6/10/2022 18:00,1274.4
6/10/2022 18:15,1220.4
6/10/2022 18:30,1231.2
6/10/2022 18:45,1198.8
6/10/2022 19:00,3866.4
6/10/2022 19:15,4492.8
6/10/2022 19:30,2322
6/10/2022 19:45,1231.2
6/10/2022 20:00,1360.8
6/10/2022 20:15,1533.6
6/10/2022 20:30,5324.4
6/10/2022 20:45,5184
6/10/2022 21:00,3045.6
6/10/2022 21:15,5562
6/10/2022 21:30,5745.6
6/10/2022 21:45,3034.8
6/10/2022 22:00,1328.4
6/10/2022 22:15,1382.4
6/10/2022 22:30,1490.4
6/10/2022 22:45,1479.6
6/10/2022 23:00,1436.4
6/10/2022 23:15,1414.8
6/10/2022 23:30,1414.8
6/10/2022 23:45,1501.2
6/11/2022 0:00,4125.6
6/11/2022 0:15,4179.6
6/11/2022 0:30,4363.2
6/11/2022 0:45,3888
6/11/2022 1:00,1825.2
6/11/2022 1:15,4838.4
6/11/2022 1:30,1944
6/11/2022 1:45,1501.2
6/11/2022 2:00,1479.6
6/11/2022 2:15,1458
6/11/2022 2:30,1447.2
6/11/2022 2:45,1425.6
6/11/2022 3:00,1425.6
6/11/2022 3:15,1425.6
6/11/2022 3:30,1436.4
6/11/2022 3:45,1479.6
6/11/2022 4:00,1533.6
6/11/2022 4:15,1566
6/11/2022 4:30,1630.8
6/11/2022 4:45,1674
6/11/2022 5:00,1652.4
6/11/2022 5:15,1749.6
6/11/2022 5:30,1782
6/11/2022 5:45,1782
6/11/2022 6:00,1771.2
6/11/2022 6:15,2170.8
6/11/2022 6:30,5950.8
6/11/2022 6:45,5940
6/11/2022 7:00,4287.6
6/11/2022 7:15,1663.2
6/11/2022 7:30,1630.8
6/11/2022 7:45,5853.6
6/11/2022 8:00,5194.8
6/11/2022 8:15,4665.6
6/11/2022 8:30,3553.2
6/11/2022 8:45,4266
6/11/2022 9:00,4136.4
6/11/2022 9:15,4212
6/11/2022 9:30,1393.2
6/11/2022 9:45,1414.8
6/11/2022 10:00,1296
6/11/2022 10:15,1166.4
6/11/2022 10:30,1188
6/11/2022 10:45,1274.4
6/11/2022 11:00,1479.6
6/11/2022 11:15,1522.8
6/11/2022 11:30,1490.4
6/11/2022 11:45,1479.6
6/11/2022 12:00,1598.4
6/11/2022 12:15,1684.8
6/11/2022 12:30,1652.4
6/11/2022 12:45,1652.4
6/11/2022 13:00,1630.8
6/11/2022 13:15,1609.2
6/11/2022 13:30,1544.4
6/11/2022 13:45,1555.2
6/11/2022 14:00,1544.4
6/11/2022 14:15,1522.8
6/11/2022 14:30,1544.4
6/11/2022 14:45,1533.6
6/11/2022 15:00,1501.2
6/11/2022 15:15,1490.4
6/11/2022 15:30,1490.4
6/11/2022 15:45,1479.6
6/11/2022 16:00,1425.6
6/11/2022 16:15,1404
6/11/2022 16:30,1393.2
6/11/2022 16:45,1371.6
6/11/2022 17:00,1404
6/11/2022 17:15,1425.6
6/11/2022 17:30,1447.2
6/11/2022 17:45,1458
6/11/2022 18:00,1425.6
6/11/2022 18:15,1414.8
6/11/2022 18:30,1414.8
6/11/2022 18:45,1404
6/11/2022 19:00,1414.8
6/11/2022 19:15,1382.4
6/11/2022 19:30,1393.2
6/11/2022 19:45,1360.8
6/11/2022 20:00,1371.6
6/11/2022 20:15,1328.4
6/11/2022 20:30,1328.4
6/11/2022 20:45,1328.4
6/11/2022 21:00,1328.4
6/11/2022 21:15,1328.4
6/11/2022 21:30,1350
6/11/2022 21:45,1328.4
6/11/2022 22:00,1306.8
6/11/2022 22:15,1393.2
6/11/2022 22:30,1404
6/11/2022 22:45,1371.6
6/11/2022 23:00,1393.2
6/11/2022 23:15,1382.4
6/11/2022 23:30,1339.2
6/11/2022 23:45,1350
6/12/2022 0:00,1393.2
6/12/2022 0:15,1522.8
6/12/2022 0:30,1479.6
6/12/2022 0:45,1393.2
6/12/2022 1:00,1360.8
6/12/2022 1:15,1350
6/12/2022 1:30,1360.8
6/12/2022 1:45,1328.4
6/12/2022 2:00,1339.2
6/12/2022 2:15,1328.4
6/12/2022 2:30,1317.6
6/12/2022 2:45,1317.6
6/12/2022 3:00,1306.8
6/12/2022 3:15,1285.2
6/12/2022 3:30,1393.2
6/12/2022 3:45,1479.6
6/12/2022 4:00,1490.4
6/12/2022 4:15,1490.4
6/12/2022 4:30,1512
6/12/2022 4:45,1501.2
6/12/2022 5:00,1458
6/12/2022 5:15,1468.8
6/12/2022 5:30,1468.8
6/12/2022 5:45,1458
6/12/2022 6:00,1458
6/12/2022 6:15,1468.8
6/12/2022 6:30,1425.6
6/12/2022 6:45,1425.6
6/12/2022 7:00,1414.8
6/12/2022 7:15,1414.8
6/12/2022 7:30,1425.6
6/12/2022 7:45,1350
6/12/2022 8:00,1263.6
6/12/2022 8:15,1263.6
6/12/2022 8:30,1296
6/12/2022 8:45,1306.8
6/12/2022 9:00,1317.6
6/12/2022 9:15,1350
6/12/2022 9:30,1328.4
6/12/2022 9:45,1414.8
6/12/2022 10:00,1436.4
6/12/2022 10:15,1382.4
6/12/2022 10:30,1360.8
6/12/2022 10:45,1360.8
6/12/2022 11:00,1360.8
6/12/2022 11:15,1382.4
6/12/2022 11:30,1522.8
6/12/2022 11:45,1512
6/12/2022 12:00,1490.4
6/12/2022 12:15,1512
6/12/2022 12:30,1436.4
6/12/2022 12:45,1447.2
6/12/2022 13:00,1414.8
6/12/2022 13:15,1404
6/12/2022 13:30,1436.4
6/12/2022 13:45,1512
6/12/2022 14:00,1544.4
6/12/2022 14:15,1512
6/12/2022 14:30,1501.2
6/12/2022 14:45,1479.6
6/12/2022 15:00,1479.6
6/12/2022 15:15,1468.8
6/12/2022 15:30,1458
6/12/2022 15:45,1447.2
6/12/2022 16:00,1436.4
6/12/2022 16:15,1414.8
6/12/2022 16:30,1414.8
6/12/2022 16:45,1371.6
6/12/2022 17:00,1360.8
6/12/2022 17:15,1360.8
6/12/2022 17:30,1350
6/12/2022 17:45,1371.6
6/12/2022 18:00,1382.4
6/12/2022 18:15,1382.4
6/12/2022 18:30,1360.8
6/12/2022 18:45,1339.2
6/12/2022 19:00,1360.8
6/12/2022 19:15,1274.4
6/12/2022 19:30,1274.4
6/12/2022 19:45,1296
6/12/2022 20:00,1404
6/12/2022 20:15,1458
6/12/2022 20:30,1436.4
6/12/2022 20:45,1436.4
6/12/2022 21:00,1425.6
6/12/2022 21:15,1512
6/12/2022 21:30,1512
6/12/2022 21:45,1479.6
6/12/2022 22:00,1468.8
6/12/2022 22:15,1447.2
6/12/2022 22:30,1468.8
6/12/2022 22:45,1533.6
6/12/2022 23:00,1533.6
6/12/2022 23:15,1544.4
6/12/2022 23:30,1728
6/12/2022 23:45,1738.8
6/13/2022 0:00,1728
6/13/2022 0:15,1695.6
6/13/2022 0:30,1663.2
6/13/2022 0:45,1598.4
6/13/2022 1:00,4039.2
6/13/2022 1:15,5713.2
6/13/2022 1:30,5011.2
6/13/2022 1:45,2106
6/13/2022 2:00,5518.8
6/13/2022 2:15,5778
6/13/2022 2:30,5454
6/13/2022 2:45,2710.8
6/13/2022 3:00,5680.8
6/13/2022 3:15,5389.2
6/13/2022 3:30,2786.4
6/13/2022 3:45,2408.4
6/13/2022 4:00,1706.4
6/13/2022 4:15,1868.4
6/13/2022 4:30,5810.4
6/13/2022 4:45,5864.4
6/13/2022 5:00,2592
6/13/2022 5:15,1771.2
6/13/2022 5:30,5572.8
6/13/2022 5:45,4525.2
6/13/2022 6:00,5864.4
6/13/2022 6:15,6166.8
6/13/2022 6:30,4914
6/13/2022 6:45,3542.4
6/13/2022 7:00,1782
6/13/2022 7:15,4060.8
6/13/2022 7:30,4017.6
6/13/2022 7:45,1706.4
6/13/2022 8:00,1620
6/13/2022 8:15,5356.8
6/13/2022 8:30,5486.4
6/13/2022 8:45,1825.2
6/13/2022 9:00,1868.4
6/13/2022 9:15,1987.2
6/13/2022 9:30,5799.6
6/13/2022 9:45,5983.2
6/13/2022 10:00,4060.8
6/13/2022 10:15,5670
6/13/2022 10:30,2268
6/13/2022 10:45,2548.8
6/13/2022 11:00,6242.4
6/13/2022 11:15,5086.8
6/13/2022 11:30,3002.4
6/13/2022 11:45,1738.8
6/13/2022 12:00,2516.4
6/13/2022 12:15,5648.4
6/13/2022 12:30,5810.4
6/13/2022 12:45,1911.6
6/13/2022 13:00,4762.8
6/13/2022 13:15,5875.2
6/13/2022 13:30,5011.2
6/13/2022 13:45,4222.8
6/13/2022 14:00,1954.8
6/13/2022 14:15,5832
6/13/2022 14:30,4168.8
6/13/2022 14:45,3002.4
6/13/2022 15:00,3434.4
6/13/2022 15:15,1976.4
6/13/2022 15:30,1663.2
6/13/2022 15:45,1620
6/13/2022 16:00,3391.2
6/13/2022 16:15,5497.2
6/13/2022 16:30,5659.2
6/13/2022 16:45,3078
6/13/2022 17:00,2721.6
6/13/2022 17:15,1641.6
6/13/2022 17:30,1630.8
6/13/2022 17:45,2278.8
6/13/2022 18:00,5832
6/13/2022 18:15,5767.2
6/13/2022 18:30,3412.8
6/13/2022 18:45,5648.4
6/13/2022 19:00,4762.8
6/13/2022 19:15,2268
6/13/2022 19:30,2602.8
6/13/2022 19:45,1760.4
6/13/2022 20:00,1663.2
6/13/2022 20:15,1598.4
6/13/2022 20:30,1598.4
6/13/2022 20:45,4968
6/13/2022 21:00,5821.2
6/13/2022 21:15,4255.2
6/13/2022 21:30,4503.6
6/13/2022 21:45,5886
6/13/2022 22:00,3283.2
6/13/2022 22:15,5594.4
6/13/2022 22:30,5281.2
6/13/2022 22:45,4892.4
6/13/2022 23:00,1728
6/13/2022 23:15,1695.6
6/13/2022 23:30,4147.2
6/13/2022 23:45,5637.6
6/14/2022 0:00,5713.2
6/14/2022 0:15,2062.8
6/14/2022 0:30,5680.8
6/14/2022 0:45,5421.6
6/14/2022 1:00,5421.6
6/14/2022 1:15,3445.2
6/14/2022 1:30,2926.8
6/14/2022 1:45,5454
6/14/2022 2:00,2548.8
6/14/2022 2:15,2764.8
6/14/2022 2:30,3758.4
6/14/2022 2:45,1738.8
6/14/2022 3:00,1717.2
6/14/2022 3:15,3963.6
6/14/2022 3:30,5886
6/14/2022 3:45,5324.4
6/14/2022 4:00,1749.6
6/14/2022 4:15,5745.6
6/14/2022 4:30,5702.4
6/14/2022 4:45,5205.6
6/14/2022 5:00,4190.4
6/14/2022 5:15,4968
6/14/2022 5:30,3553.2
6/14/2022 5:45,4579.2
6/14/2022 6:00,2030.4
6/14/2022 6:15,1954.8
6/14/2022 6:30,1998
6/14/2022 6:45,2052
6/14/2022 7:00,2624.4
6/14/2022 7:15,5356.8
6/14/2022 7:30,5702.4
6/14/2022 7:45,4795.2
6/14/2022 8:00,3866.4
6/14/2022 8:15,6048
6/14/2022 8:30,4492.8
6/14/2022 8:45,6134.4
6/14/2022 9:00,6145.2
6/14/2022 9:15,3715.2
6/14/2022 9:30,2300.4
6/14/2022 9:45,1879.2
6/14/2022 10:00,3996
6/14/2022 10:15,4708.8
6/14/2022 10:30,3088.8
6/14/2022 10:45,1987.2
6/14/2022 11:00,2030.4
6/14/2022 11:15,2516.4
6/14/2022 11:30,4082.4
6/14/2022 11:45,4741.2
6/14/2022 12:00,4320
6/14/2022 12:15,1998
6/14/2022 12:30,1792.8
6/14/2022 12:45,1868.4
6/14/2022 13:00,1814.4
6/14/2022 13:15,1771.2
6/14/2022 13:30,1846.8
6/14/2022 13:45,1814.4
6/14/2022 14:00,1868.4
6/14/2022 14:15,1879.2
6/14/2022 14:30,1857.6
6/14/2022 14:45,1836
6/14/2022 15:00,1922.4
6/14/2022 15:15,1933.2
6/14/2022 15:30,1879.2
6/14/2022 15:45,1836
6/14/2022 16:00,1814.4
6/14/2022 16:15,1825.2
6/14/2022 16:30,1792.8
6/14/2022 16:45,1760.4
6/14/2022 17:00,1728
6/14/2022 17:15,3974.4
6/14/2022 17:30,5799.6
6/14/2022 17:45,2397.6
6/14/2022 18:00,2462.4
6/14/2022 18:15,1792.8
6/14/2022 18:30,1717.2
6/14/2022 18:45,1760.4
6/14/2022 19:00,1695.6
6/14/2022 19:15,1566
6/14/2022 19:30,2203.2
6/14/2022 19:45,5551.2
6/14/2022 20:00,1954.8
6/14/2022 20:15,1857.6
6/14/2022 20:30,5302.8
6/14/2022 20:45,4082.4
6/14/2022 21:00,1479.6
6/14/2022 21:15,1479.6
6/14/2022 21:30,1468.8
6/14/2022 21:45,1458
6/14/2022 22:00,2926.8
6/14/2022 22:15,5335.2
6/14/2022 22:30,3758.4
6/14/2022 22:45,5346
6/14/2022 23:00,3326.4
6/14/2022 23:15,5184
6/14/2022 23:30,4752
6/14/2022 23:45,1371.6
6/15/2022 0:00,1436.4
6/15/2022 0:15,1447.2
6/15/2022 0:30,1447.2
6/15/2022 0:45,1458
6/15/2022 1:00,1479.6
6/15/2022 1:15,1468.8
6/15/2022 1:30,1479.6
6/15/2022 1:45,3088.8
6/15/2022 2:00,4752
6/15/2022 2:15,1890
6/15/2022 2:30,4784.4
6/15/2022 2:45,4611.6
6/15/2022 3:00,3326.4
6/15/2022 3:15,1566
6/15/2022 3:30,1684.8
6/15/2022 3:45,1857.6
6/15/2022 4:00,1900.8
6/15/2022 4:15,2127.6
6/15/2022 4:30,5346
6/15/2022 4:45,5799.6
6/15/2022 5:00,6015.6
6/15/2022 5:15,1987.2
6/15/2022 5:30,6004.8
6/15/2022 5:45,5778
6/15/2022 6:00,4752
6/15/2022 6:15,4179.6
6/15/2022 6:30,1900.8
6/15/2022 6:45,1836
6/15/2022 7:00,3704.4
6/15/2022 7:15,3985.2
6/15/2022 7:30,1846.8
6/15/2022 7:45,1857.6
6/15/2022 8:00,1890
6/15/2022 8:15,1846.8
6/15/2022 8:30,3942
6/15/2022 8:45,6048
6/15/2022 9:00,6231.6
6/15/2022 9:15,2376
6/15/2022 9:30,1976.4
6/15/2022 9:45,1987.2
6/15/2022 10:00,2041.2
6/15/2022 10:15,1911.6
6/15/2022 10:30,1933.2
6/15/2022 10:45,4892.4
6/15/2022 11:00,6037.2
6/15/2022 11:15,4363.2
6/15/2022 11:30,5756.4
6/15/2022 11:45,5724
6/15/2022 12:00,4309.2
6/15/2022 12:15,2008.8
6/15/2022 12:30,1868.4
6/15/2022 12:45,3034.8
6/15/2022 13:00,3207.6
6/15/2022 13:15,2613.6
6/15/2022 13:30,1803.6
6/15/2022 13:45,1695.6
6/15/2022 14:00,3045.6
6/15/2022 14:15,5292
6/15/2022 14:30,4676.4
6/15/2022 14:45,3294
6/15/2022 15:00,5724
6/15/2022 15:15,3942
6/15/2022 15:30,5540.4
6/15/2022 15:45,5097.6
6/15/2022 16:00,4287.6
6/15/2022 16:15,1479.6
6/15/2022 16:30,1468.8
6/15/2022 16:45,4114.8
6/15/2022 17:00,2797.2
6/15/2022 17:15,1641.6
6/15/2022 17:30,3542.4
