Interval Beginning (EST),kWh
5/11/2022 3:15,122.04
5/11/2022 3:30,122.76
5/11/2022 3:45,123.48
5/11/2022 4:00,133.92
5/11/2022 4:15,129.24
5/11/2022 4:30,129.24
5/11/2022 4:45,131.04
5/11/2022 5:00,131.4
5/11/2022 5:15,132.48
5/11/2022 5:30,131.76
5/11/2022 5:45,133.56
5/11/2022 6:00,136.44
5/11/2022 6:15,137.16
5/11/2022 6:30,138.96
5/11/2022 6:45,140.04
5/11/2022 7:00,144.36
5/11/2022 7:15,145.44
5/11/2022 7:30,147.6
5/11/2022 7:45,145.8
5/11/2022 8:00,145.44
5/11/2022 8:15,144.36
5/11/2022 8:30,147.96
5/11/2022 8:45,151.2
5/11/2022 9:00,146.16
5/11/2022 9:15,168.48
5/11/2022 9:30,192.6
5/11/2022 9:45,191.88
5/11/2022 10:00,191.88
5/11/2022 10:15,192.24
5/11/2022 10:30,192.24
5/11/2022 10:45,191.88
5/11/2022 11:00,192.6
5/11/2022 11:15,192.24
5/11/2022 11:30,190.8
5/11/2022 11:45,190.8
5/11/2022 12:00,190.44
5/11/2022 12:15,189
5/11/2022 12:30,189.36
5/11/2022 12:45,190.8
5/11/2022 13:00,191.16
5/11/2022 13:15,190.08
5/11/2022 13:30,188.64
5/11/2022 13:45,191.52
5/11/2022 14:00,192.24
5/11/2022 14:15,190.44
5/11/2022 14:30,187.56
5/11/2022 14:45,187.56
5/11/2022 15:00,186.84
5/11/2022 15:15,185.04
5/11/2022 15:30,183.96
5/11/2022 15:45,182.16
5/11/2022 16:00,180.72
5/11/2022 16:15,181.44
5/11/2022 16:30,181.08
5/11/2022 16:45,179.64
5/11/2022 17:00,178.92
5/11/2022 17:15,179.28
5/11/2022 17:30,176.76
5/11/2022 17:45,175.68
5/11/2022 18:00,174.96
5/11/2022 18:15,174.24
5/11/2022 18:30,171
5/11/2022 18:45,173.16
5/11/2022 19:00,173.16
5/11/2022 19:15,173.16
5/11/2022 19:30,174.96
5/11/2022 19:45,173.88
5/11/2022 20:00,172.8
5/11/2022 20:15,172.08
5/11/2022 20:30,170.28
5/11/2022 20:45,169.92
5/11/2022 21:00,168.12
5/11/2022 21:15,168.84
5/11/2022 21:30,167.76
5/11/2022 21:45,167.4
5/11/2022 22:00,165.24
5/11/2022 22:15,164.16
5/11/2022 22:30,164.52
5/11/2022 22:45,163.08
5/11/2022 23:00,162.72
5/11/2022 23:15,163.08
5/11/2022 23:30,163.08
5/11/2022 23:45,163.08
5/12/2022 0:00,162
5/12/2022 0:15,162.36
5/12/2022 0:30,162.72
5/12/2022 0:45,162
5/12/2022 1:00,162.72
5/12/2022 1:15,161.28
5/12/2022 1:30,162.36
5/12/2022 1:45,160.92
5/12/2022 2:00,162.36
5/12/2022 2:15,161.28
5/12/2022 2:30,162.36
5/12/2022 2:45,161.28
5/12/2022 3:00,162.36
5/12/2022 3:15,161.28
5/12/2022 3:30,168.84
5/12/2022 3:45,166.32
5/12/2022 4:00,169.56
5/12/2022 4:15,167.76
5/12/2022 4:30,167.76
5/12/2022 4:45,169.2
5/12/2022 5:00,168.84
5/12/2022 5:15,171.36
5/12/2022 5:30,170.28
5/12/2022 5:45,171.72
5/12/2022 6:00,171.72
5/12/2022 6:15,176.4
5/12/2022 6:30,176.04
5/12/2022 6:45,178.2
5/12/2022 7:00,182.52
5/12/2022 7:15,182.16
5/12/2022 7:30,183.96
5/12/2022 7:45,185.76
5/12/2022 8:00,187.92
5/12/2022 8:15,191.52
5/12/2022 8:30,187.2
5/12/2022 8:45,189.72
5/12/2022 9:00,186.84
5/12/2022 9:15,183.96
5/12/2022 9:30,183.24
5/12/2022 9:45,184.68
5/12/2022 10:00,184.68
5/12/2022 10:15,184.68
5/12/2022 10:30,185.4
5/12/2022 10:45,183.24
5/12/2022 11:00,184.32
5/12/2022 11:15,183.96
5/12/2022 11:30,184.68
5/12/2022 11:45,184.68
5/12/2022 12:00,183.24
5/12/2022 12:15,185.76
5/12/2022 12:30,185.76
5/12/2022 12:45,183.96
5/12/2022 13:00,181.44
5/12/2022 13:15,184.32
5/12/2022 13:30,187.56
5/12/2022 13:45,185.76
5/12/2022 14:00,184.68
5/12/2022 14:15,181.8
5/12/2022 14:30,181.8
5/12/2022 14:45,181.08
5/12/2022 15:00,179.64
5/12/2022 15:15,176.76
5/12/2022 15:30,175.68
5/12/2022 15:45,174.96
5/12/2022 16:00,173.16
5/12/2022 16:15,172.8
5/12/2022 16:30,172.08
5/12/2022 16:45,172.08
5/12/2022 17:00,170.28
5/12/2022 17:15,171.72
5/12/2022 17:30,168.84
5/12/2022 17:45,166.68
5/12/2022 18:00,166.68
5/12/2022 18:15,167.04
5/12/2022 18:30,168.48
5/12/2022 18:45,167.76
5/12/2022 19:00,166.68
5/12/2022 19:15,167.76
5/12/2022 19:30,167.04
5/12/2022 19:45,165.24
5/12/2022 20:00,164.88
5/12/2022 20:15,164.52
5/12/2022 20:30,163.8
5/12/2022 20:45,163.8
5/12/2022 21:00,162.36
5/12/2022 21:15,163.08
5/12/2022 21:30,162.36
5/12/2022 21:45,162.72
5/12/2022 22:00,163.08
5/12/2022 22:15,159.12
5/12/2022 22:30,159.12
5/12/2022 22:45,159.12
5/12/2022 23:00,158.4
5/12/2022 23:15,158.76
5/12/2022 23:30,157.32
5/12/2022 23:45,158.76
5/13/2022 0:00,158.76
5/13/2022 0:15,157.68
5/13/2022 0:30,156.6
5/13/2022 0:45,158.4
5/13/2022 1:00,158.04
5/13/2022 1:15,156.24
5/13/2022 1:30,157.68
5/13/2022 1:45,157.32
5/13/2022 2:00,157.32
5/13/2022 2:15,157.32
5/13/2022 2:30,157.68
5/13/2022 2:45,156.24
5/13/2022 3:00,158.76
5/13/2022 3:15,164.88
5/13/2022 3:30,161.28
5/13/2022 3:45,161.64
5/13/2022 4:00,160.92
5/13/2022 4:15,164.16
5/13/2022 4:30,164.52
5/13/2022 4:45,166.68
5/13/2022 5:00,170.64
5/13/2022 5:15,171.36
5/13/2022 5:30,172.08
5/13/2022 5:45,169.92
5/13/2022 6:00,170.64
5/13/2022 6:15,171.72
5/13/2022 6:30,173.88
5/13/2022 6:45,176.76
5/13/2022 7:00,180.72
5/13/2022 7:15,180.36
5/13/2022 7:30,180.36
5/13/2022 7:45,180.72
5/13/2022 8:00,182.88
5/13/2022 8:15,181.44
5/13/2022 8:30,183.24
5/13/2022 8:45,185.04
5/13/2022 9:00,183.24
5/13/2022 9:15,182.16
5/13/2022 9:30,182.88
5/13/2022 9:45,182.88
5/13/2022 10:00,184.32
5/13/2022 10:15,182.16
5/13/2022 10:30,184.32
5/13/2022 10:45,183.6
5/13/2022 11:00,183.6
5/13/2022 11:15,181.8
5/13/2022 11:30,181.8
5/13/2022 11:45,181.08
5/13/2022 12:00,181.44
5/13/2022 12:15,183.96
5/13/2022 12:30,183.24
5/13/2022 12:45,183.96
5/13/2022 13:00,182.52
5/13/2022 13:15,182.16
5/13/2022 13:30,183.24
5/13/2022 13:45,183.96
5/13/2022 14:00,182.52
5/13/2022 14:15,181.44
5/13/2022 14:30,181.8
5/13/2022 14:45,181.8
5/13/2022 15:00,178.92
5/13/2022 15:15,177.48
5/13/2022 15:30,177.84
5/13/2022 15:45,175.32
5/13/2022 16:00,174.24
5/13/2022 16:15,173.52
5/13/2022 16:30,171.36
5/13/2022 16:45,170.28
5/13/2022 17:00,168.84
5/13/2022 17:15,168.48
5/13/2022 17:30,165.24
5/13/2022 17:45,166.68
5/13/2022 18:00,163.8
5/13/2022 18:15,165.24
5/13/2022 18:30,165.24
5/13/2022 18:45,167.4
5/13/2022 19:00,167.04
5/13/2022 19:15,165.96
5/13/2022 19:30,167.04
5/13/2022 19:45,165.6
5/13/2022 20:00,164.88
5/13/2022 20:15,165.24
5/13/2022 20:30,164.88
5/13/2022 20:45,163.8
5/13/2022 21:00,164.52
5/13/2022 21:15,162.72
5/13/2022 21:30,163.44
5/13/2022 21:45,163.8
5/13/2022 22:00,162.72
5/13/2022 22:15,162
5/13/2022 22:30,159.84
5/13/2022 22:45,159.84
5/13/2022 23:00,158.4
5/13/2022 23:15,158.04
5/13/2022 23:30,158.76
5/13/2022 23:45,159.12
5/14/2022 0:00,159.12
5/14/2022 0:15,158.76
5/14/2022 0:30,159.12
5/14/2022 0:45,160.2
5/14/2022 1:00,158.04
5/14/2022 1:15,158.4
5/14/2022 1:30,158.04
5/14/2022 1:45,158.76
5/14/2022 2:00,159.12
5/14/2022 2:15,157.32
5/14/2022 2:30,157.68
5/14/2022 2:45,157.32
5/14/2022 3:00,159.48
5/14/2022 3:15,158.4
5/14/2022 3:30,159.48
5/14/2022 3:45,157.32
5/14/2022 4:00,165.6
5/14/2022 4:15,166.68
5/14/2022 4:30,165.24
5/14/2022 4:45,166.32
5/14/2022 5:00,167.04
5/14/2022 5:15,168.84
5/14/2022 5:30,173.16
5/14/2022 5:45,176.4
5/14/2022 6:00,174.6
5/14/2022 6:15,174.96
5/14/2022 6:30,172.8
5/14/2022 6:45,171.36
5/14/2022 7:00,171
5/14/2022 7:15,169.2
5/14/2022 7:30,170.64
5/14/2022 7:45,170.64
5/14/2022 8:00,173.16
5/14/2022 8:15,173.52
5/14/2022 8:30,173.88
5/14/2022 8:45,175.32
5/14/2022 9:00,172.44
5/14/2022 9:15,170.64
5/14/2022 9:30,171.72
5/14/2022 9:45,171
5/14/2022 10:00,171.72
5/14/2022 10:15,170.64
5/14/2022 10:30,172.44
5/14/2022 10:45,170.64
5/14/2022 11:00,172.44
5/14/2022 11:15,174.6
5/14/2022 11:30,172.8
5/14/2022 11:45,172.8
5/14/2022 12:00,171.72
5/14/2022 12:15,172.44
5/14/2022 12:30,171.36
5/14/2022 12:45,170.28
5/14/2022 13:00,169.56
5/14/2022 13:15,170.28
5/14/2022 13:30,171.72
5/14/2022 13:45,172.08
5/14/2022 14:00,170.28
5/14/2022 14:15,170.64
5/14/2022 14:30,172.08
5/14/2022 14:45,170.28
5/14/2022 15:00,169.2
5/14/2022 15:15,171.36
5/14/2022 15:30,170.28
5/14/2022 15:45,168.84
5/14/2022 16:00,166.32
5/14/2022 16:15,166.68
5/14/2022 16:30,165.6
5/14/2022 16:45,165.96
5/14/2022 17:00,168.84
5/14/2022 17:15,169.2
5/14/2022 17:30,164.52
5/14/2022 17:45,164.52
5/14/2022 18:00,163.8
5/14/2022 18:15,164.88
5/14/2022 18:30,163.08
5/14/2022 18:45,163.08
5/14/2022 19:00,162.72
5/14/2022 19:15,164.88
5/14/2022 19:30,165.6
5/14/2022 19:45,164.16
5/14/2022 20:00,163.08
5/14/2022 20:15,161.28
5/14/2022 20:30,160.92
5/14/2022 20:45,160.56
5/14/2022 21:00,161.28
5/14/2022 21:15,158.4
5/14/2022 21:30,159.12
5/14/2022 21:45,159.48
5/14/2022 22:00,158.76
5/14/2022 22:15,158.4
5/14/2022 22:30,158.04
5/14/2022 22:45,158.4
5/14/2022 23:00,158.04
5/14/2022 23:15,158.04
5/14/2022 23:30,156.6
5/14/2022 23:45,158.4
5/15/2022 0:00,156.96
5/15/2022 0:15,156.6
5/15/2022 0:30,156.6
5/15/2022 0:45,157.68
5/15/2022 1:00,156.24
5/15/2022 1:15,155.88
5/15/2022 1:30,156.24
5/15/2022 1:45,156.24
5/15/2022 2:00,156.24
5/15/2022 2:15,155.88
5/15/2022 2:30,154.8
5/15/2022 2:45,156.24
5/15/2022 3:00,155.52
5/15/2022 3:15,155.16
5/15/2022 3:30,158.04
5/15/2022 3:45,156.6
5/15/2022 4:00,167.04
5/15/2022 4:15,162.72
5/15/2022 4:30,164.16
5/15/2022 4:45,163.8
5/15/2022 5:00,164.16
5/15/2022 5:15,164.88
5/15/2022 5:30,164.88
5/15/2022 5:45,164.16
5/15/2022 6:00,163.8
5/15/2022 6:15,163.8
5/15/2022 6:30,163.44
5/15/2022 6:45,166.32
5/15/2022 7:00,165.24
5/15/2022 7:15,167.04
5/15/2022 7:30,167.04
5/15/2022 7:45,166.32
5/15/2022 8:00,167.04
5/15/2022 8:15,167.76
5/15/2022 8:30,169.2
5/15/2022 8:45,168.84
5/15/2022 9:00,168.48
5/15/2022 9:15,168.48
5/15/2022 9:30,168.12
5/15/2022 9:45,167.4
5/15/2022 10:00,167.4
5/15/2022 10:15,167.4
5/15/2022 10:30,166.68
5/15/2022 10:45,165.96
5/15/2022 11:00,167.04
5/15/2022 11:15,168.48
5/15/2022 11:30,167.4
5/15/2022 11:45,166.32
5/15/2022 12:00,167.04
5/15/2022 12:15,168.84
5/15/2022 12:30,169.2
5/15/2022 12:45,168.84
5/15/2022 13:00,168.48
5/15/2022 13:15,168.48
5/15/2022 13:30,167.4
5/15/2022 13:45,167.76
5/15/2022 14:00,166.68
5/15/2022 14:15,166.32
5/15/2022 14:30,165.6
5/15/2022 14:45,168.48
5/15/2022 15:00,166.68
5/15/2022 15:15,167.04
5/15/2022 15:30,166.68
5/15/2022 15:45,166.32
5/15/2022 16:00,164.16
5/15/2022 16:15,163.44
5/15/2022 16:30,163.8
5/15/2022 16:45,164.16
5/15/2022 17:00,163.08
5/15/2022 17:15,163.44
5/15/2022 17:30,162
5/15/2022 17:45,161.28
5/15/2022 18:00,159.48
5/15/2022 18:15,160.2
5/15/2022 18:30,159.48
5/15/2022 18:45,158.76
5/15/2022 19:00,158.4
5/15/2022 19:15,160.92
5/15/2022 19:30,159.48
5/15/2022 19:45,160.2
5/15/2022 20:00,159.48
5/15/2022 20:15,157.32
5/15/2022 20:30,157.32
5/15/2022 20:45,156.96
5/15/2022 21:00,156.96
5/15/2022 21:15,157.68
5/15/2022 21:30,156.96
5/15/2022 21:45,156.24
5/15/2022 22:00,156.96
5/15/2022 22:15,155.52
5/15/2022 22:30,156.24
5/15/2022 22:45,155.88
5/15/2022 23:00,155.88
5/15/2022 23:15,155.52
5/15/2022 23:30,155.52
5/15/2022 23:45,155.88
5/16/2022 0:00,154.08
5/16/2022 0:15,154.08
5/16/2022 0:30,153.36
5/16/2022 0:45,154.44
5/16/2022 1:00,154.44
5/16/2022 1:15,154.08
5/16/2022 1:30,154.8
5/16/2022 1:45,154.08
5/16/2022 2:00,153
5/16/2022 2:15,154.08
5/16/2022 2:30,154.44
5/16/2022 2:45,154.44
5/16/2022 3:00,153.36
5/16/2022 3:15,153.72
5/16/2022 3:30,159.84
5/16/2022 3:45,159.12
5/16/2022 4:00,162
5/16/2022 4:15,159.12
5/16/2022 4:30,159.12
5/16/2022 4:45,159.48
5/16/2022 5:00,161.28
5/16/2022 5:15,160.92
5/16/2022 5:30,164.88
5/16/2022 5:45,163.8
5/16/2022 6:00,167.76
5/16/2022 6:15,169.56
5/16/2022 6:30,172.44
5/16/2022 6:45,174.6
5/16/2022 7:00,177.12
5/16/2022 7:15,181.08
5/16/2022 7:30,181.8
5/16/2022 7:45,182.88
5/16/2022 8:00,183.24
5/16/2022 8:15,184.68
5/16/2022 8:30,184.68
5/16/2022 8:45,183.24
5/16/2022 9:00,186.12
5/16/2022 9:15,186.12
5/16/2022 9:30,185.04
5/16/2022 9:45,184.68
5/16/2022 10:00,185.76
5/16/2022 10:15,185.76
5/16/2022 10:30,186.12
5/16/2022 10:45,186.48
5/16/2022 11:00,185.76
5/16/2022 11:15,186.48
5/16/2022 11:30,185.76
5/16/2022 11:45,186.48
5/16/2022 12:00,187.56
5/16/2022 12:15,191.16
5/16/2022 12:30,190.8
5/16/2022 12:45,187.92
5/16/2022 13:00,186.84
5/16/2022 13:15,185.04
5/16/2022 13:30,187.2
5/16/2022 13:45,188.64
5/16/2022 14:00,188.28
5/16/2022 14:15,187.92
5/16/2022 14:30,187.92
5/16/2022 14:45,184.68
5/16/2022 15:00,181.8
5/16/2022 15:15,182.88
5/16/2022 15:30,180.72
5/16/2022 15:45,178.92
5/16/2022 16:00,178.56
5/16/2022 16:15,176.4
5/16/2022 16:30,174.24
5/16/2022 16:45,174.96
5/16/2022 17:00,173.16
5/16/2022 17:15,173.16
5/16/2022 17:30,171
5/16/2022 17:45,170.28
5/16/2022 18:00,169.56
5/16/2022 18:15,168.84
5/16/2022 18:30,170.28
5/16/2022 18:45,169.2
5/16/2022 19:00,167.04
5/16/2022 19:15,170.28
5/16/2022 19:30,170.28
5/16/2022 19:45,169.92
5/16/2022 20:00,171
5/16/2022 20:15,169.56
5/16/2022 20:30,170.28
5/16/2022 20:45,168.84
5/16/2022 21:00,167.76
5/16/2022 21:15,167.76
5/16/2022 21:30,167.4
5/16/2022 21:45,167.4
5/16/2022 22:00,165.6
5/16/2022 22:15,165.24
5/16/2022 22:30,163.08
5/16/2022 22:45,162.72
5/16/2022 23:00,163.08
5/16/2022 23:15,162
5/16/2022 23:30,162.72
5/16/2022 23:45,162.36
5/17/2022 0:00,162.36
5/17/2022 0:15,160.92
5/17/2022 0:30,161.64
5/17/2022 0:45,160.92
5/17/2022 1:00,160.92
5/17/2022 1:15,160.2
5/17/2022 1:30,161.28
5/17/2022 1:45,159.84
5/17/2022 2:00,159.48
5/17/2022 2:15,160.56
5/17/2022 2:30,157.68
5/17/2022 2:45,159.12
5/17/2022 3:00,162.72
5/17/2022 3:15,164.16
5/17/2022 3:30,164.52
5/17/2022 3:45,166.32
5/17/2022 4:00,165.96
5/17/2022 4:15,164.52
5/17/2022 4:30,164.52
5/17/2022 4:45,164.88
5/17/2022 5:00,166.32
5/17/2022 5:15,167.04
5/17/2022 5:30,165.6
5/17/2022 5:45,168.48
5/17/2022 6:00,168.48
5/17/2022 6:15,171
5/17/2022 6:30,174.6
5/17/2022 6:45,177.84
5/17/2022 7:00,181.08
5/17/2022 7:15,184.32
5/17/2022 7:30,186.48
5/17/2022 7:45,183.6
5/17/2022 8:00,186.48
5/17/2022 8:15,187.92
5/17/2022 8:30,187.2
5/17/2022 8:45,188.64
5/17/2022 9:00,186.48
5/17/2022 9:15,188.28
5/17/2022 9:30,189
5/17/2022 9:45,189.36
5/17/2022 10:00,190.8
5/17/2022 10:15,190.08
5/17/2022 10:30,191.16
5/17/2022 10:45,189.72
5/17/2022 11:00,190.08
5/17/2022 11:15,189.72
5/17/2022 11:30,189
5/17/2022 11:45,187.56
5/17/2022 12:00,191.16
5/17/2022 12:15,191.88
5/17/2022 12:30,192.6
5/17/2022 12:45,191.88
5/17/2022 13:00,190.08
5/17/2022 13:15,189.72
5/17/2022 13:30,187.92
5/17/2022 13:45,231.48
5/17/2022 14:00,224.28
5/17/2022 14:15,223.56
5/17/2022 14:30,221.4
5/17/2022 14:45,220.32
5/17/2022 15:00,221.4
5/17/2022 15:15,219.96
5/17/2022 15:30,219.96
5/17/2022 15:45,217.8
5/17/2022 16:00,216.72
5/17/2022 16:15,216
5/17/2022 16:30,212.76
5/17/2022 16:45,213.48
5/17/2022 17:00,212.76
5/17/2022 17:15,211.32
5/17/2022 17:30,210.6
